0.8849557522123894,0.9292035398230089,0.8495575221238938,0.8849557522123894,0.831858407079646,0.9292035398230089,0.8938053097345132,0.8584070796460177,0.9380530973451328,0.911504424778761
0.1392757660167131,0.24233983286908078,0.2757660167130919,0.16434540389972144,0.24233983286908078,0.24233983286908078,0.22284122562674094,0.2562674094707521,0.20891364902506965,0.30919220055710306
0.6912751677852349,0.6845637583892618,0.6778523489932886,0.7181208053691275,0.6912751677852349,0.7718120805369127,0.7583892617449665,0.7651006711409396,0.6442953020134228,0.7315436241610739
0.8446270892462946,0.845533743298644,0.8452578051087984,0.8445285398927783,0.845139545884579,0.847760958688111,0.8460067801955219,0.8457899716177862,0.8465586565752129,0.8474653106275623
0.7488151658767772,0.8246445497630331,0.7725118483412322,0.7109004739336493,0.7677725118483413,0.7251184834123223,0.7535545023696683,0.7962085308056872,0.7345971563981043,0.8104265402843602
0.7146194926568759,0.7149532710280374,0.6779038718291055,0.709279038718291,0.7109479305740988,0.6885847797062751,0.6809078771695594,0.7012683578104139,0.7009345794392523,0.7099465954606141
0.6293103448275862,0.6551724137931034,0.6982758620689655,0.6379310344827587,0.6379310344827587,0.6896551724137931,0.7413793103448276,0.5948275862068966,0.5517241379310345,0.6982758620689655
0.8181249217674302,0.8208787082238077,0.8298911002628614,0.8297659281512079,0.8301414444861684,0.8278883464764051,0.8257604205782951,0.8253849042433345,0.8317686819376643,0.8312679934910502
0.42068429237947125,0.4276827371695179,0.7247278382581649,0.5077760497667185,0.536547433903577,0.4782270606531882,0.49611197511664074,0.3608087091757387,0.5948678071539658,0.38413685847589424
0.12892880051314945,0.09300833867864015,0.08402822322001283,0.09942270686337396,0.07312379730596537,0.07376523412443874,0.06478511866581142,0.09878127004490057,0.11161000641436819,0.14111610006414368
