0.9557522123893806,0.911504424778761,0.911504424778761,0.9557522123893806,0.9557522123893806,0.9557522123893806,0.8938053097345132,0.9646017699115044,0.911504424778761,0.9203539823008849
0.754874651810585,0.7743732590529248,0.766016713091922,0.7799442896935933,0.7576601671309192,0.7632311977715878,0.8133704735376045,0.7715877437325905,0.7827298050139275,0.7325905292479109
0.7651006711409396,0.7718120805369127,0.697986577181208,0.7181208053691275,0.7718120805369127,0.7651006711409396,0.7583892617449665,0.7718120805369127,0.7046979865771812,0.738255033557047
0.8321507410911384,0.8338654998423211,0.8301403342794071,0.8308104698833175,0.8300614947965941,0.8310075685903501,0.8295490381583097,0.8302980132450332,0.8288394828129928,0.8342794071270893
0.7630331753554502,0.7772511848341233,0.7867298578199052,0.7156398104265402,0.7014218009478673,0.7440758293838863,0.7535545023696683,0.7014218009478673,0.7156398104265402,0.7867298578199052
0.6108144192256342,0.6328437917222964,0.6144859813084113,0.636849132176235,0.6091455273698264,0.5831108144192256,0.6388518024032043,0.6108144192256342,0.5884512683578104,0.609479305740988
0.646551724137931,0.6982758620689655,0.6896551724137931,0.6810344827586207,0.6551724137931034,0.7155172413793104,0.6551724137931034,0.6810344827586207,0.7413793103448276,0.6810344827586207
0.6513956690449368,0.7934660157716861,0.7803229440480661,0.6511453248216298,0.7865815496307422,0.7187382651145325,0.7989735886844411,0.7062210539491801,0.7870822380773563,0.6863186881962698
0.7698289269051322,0.8001555209953344,0.7589424572317263,0.8063763608087092,0.7791601866251944,0.786158631415241,0.7768273716951789,0.8087091757387247,0.8048211508553654,0.8017107309486781
0.763951250801796,0.8197562540089801,0.8005131494547787,0.7979474021808852,0.7690827453495831,0.7363694676074407,0.7767799871712636,0.7690827453495831,0.7812700449005773,0.7729313662604234
